combination,tradingsymbol,weight (%),avg_quarterly_return_pct
"BAJFINANCE, BANKBARODA, UNIONBANK, CANBK, BIOCON",BIOCON,80.0835962861675,0.03548847932311472
"BAJFINANCE, BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE",BAJFINANCE,1.0,2.0221401119400646
"BAJFINANCE, BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE",BANKBARODA,1.0000000000000002,2.0221401119400646
"BAJFINANCE, BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE",UNIONBANK,1.0000000000000064,2.0221401119400646
"BAJFINANCE, BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE",PRECWIRE,1.000000000000013,2.0221401119400646
"BAJFINANCE, BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE",SUNLITE,96.0,2.0221401119400646
"BAJFINANCE, BANKBARODA, UNIONBANK, SUNLITE, MWL",BAJFINANCE,1.0,1.2329432293553932
"BAJFINANCE, BANKBARODA, UNIONBANK, SUNLITE, MWL",BANKBARODA,1.0,1.2329432293553932
"BAJFINANCE, BANKBARODA, UNIONBANK, SUNLITE, MWL",UNIONBANK,1.0000000000000002,1.2329432293553932
"BAJFINANCE, BANKBARODA, UNIONBANK, SUNLITE, MWL",SUNLITE,96.00000000000001,1.2329432293553932
"BAJFINANCE, BANKBARODA, UNIONBANK, SUNLITE, MWL",MWL,1.0000000000000058,1.2329432293553932
"BAJFINANCE, BANKBARODA, UNIONBANK, SUNLITE, BIOCON",BAJFINANCE,1.0000000000000093,2.068203769686046
"BAJFINANCE, BANKBARODA, UNIONBANK, SUNLITE, BIOCON",BANKBARODA,1.0,2.068203769686046
"BAJFINANCE, BANKBARODA, UNIONBANK, SUNLITE, BIOCON",UNIONBANK,1.0,2.068203769686046
"BAJFINANCE, BANKBARODA, UNIONBANK, SUNLITE, BIOCON",SUNLITE,96.00000000000001,2.068203769686046
"BAJFINANCE, BANKBARODA, UNIONBANK, SUNLITE, BIOCON",BIOCON,1.0000000000000002,2.068203769686046
"BAJFINANCE, BANKBARODA, CANBK, PRECWIRE, SUNLITE",BAJFINANCE,1.0,2.0171307632373905
"BAJFINANCE, BANKBARODA, CANBK, PRECWIRE, SUNLITE",BANKBARODA,1.0000000000000453,2.0171307632373905
"BAJFINANCE, BANKBARODA, CANBK, PRECWIRE, SUNLITE",CANBK,1.0000000000000169,2.0171307632373905
"BAJFINANCE, BANKBARODA, CANBK, PRECWIRE, SUNLITE",PRECWIRE,1.0,2.0171307632373905
"BAJFINANCE, BANKBARODA, CANBK, PRECWIRE, SUNLITE",SUNLITE,95.99999999999999,2.0171307632373905
"BAJFINANCE, BANKBARODA, CANBK, SUNLITE, MWL",BAJFINANCE,1.0,1.2222084254699874
"BAJFINANCE, BANKBARODA, CANBK, SUNLITE, MWL",BANKBARODA,1.0000000000000002,1.2222084254699874
"BAJFINANCE, BANKBARODA, CANBK, SUNLITE, MWL",CANBK,1.0000000000000029,1.2222084254699874
"BAJFINANCE, BANKBARODA, CANBK, SUNLITE, MWL",SUNLITE,96.00000000000001,1.2222084254699874
"BAJFINANCE, BANKBARODA, CANBK, SUNLITE, MWL",MWL,1.00000000000001,1.2222084254699874
"BAJFINANCE, BANKBARODA, CANBK, SUNLITE, BIOCON",BAJFINANCE,1.0000000000000075,2.0630636519680374
"BAJFINANCE, BANKBARODA, CANBK, SUNLITE, BIOCON",BANKBARODA,1.0,2.0630636519680374
"BAJFINANCE, BANKBARODA, CANBK, SUNLITE, BIOCON",CANBK,1.0000000000000022,2.0630636519680374
"BAJFINANCE, BANKBARODA, CANBK, SUNLITE, BIOCON",SUNLITE,96.0,2.0630636519680374
"BAJFINANCE, BANKBARODA, CANBK, SUNLITE, BIOCON",BIOCON,1.0000000000000002,2.0630636519680374
"BAJFINANCE, BANKBARODA, PRECWIRE, SUNLITE, MWL",BAJFINANCE,1.0000000000001537,1.1824985369288978
"BAJFINANCE, BANKBARODA, PRECWIRE, SUNLITE, MWL",BANKBARODA,1.0000000000000009,1.1824985369288978
"BAJFINANCE, BANKBARODA, PRECWIRE, SUNLITE, MWL",PRECWIRE,1.0000000000000009,1.1824985369288978
"BAJFINANCE, BANKBARODA, PRECWIRE, SUNLITE, MWL",SUNLITE,95.99999999999984,1.1824985369288978
"BAJFINANCE, BANKBARODA, PRECWIRE, SUNLITE, MWL",MWL,1.0000000000000924,1.1824985369288978
"BAJFINANCE, BANKBARODA, PRECWIRE, SUNLITE, BIOCON",BAJFINANCE,1.0,2.0377553432233704
"BAJFINANCE, BANKBARODA, PRECWIRE, SUNLITE, BIOCON",BANKBARODA,1.0,2.0377553432233704
"BAJFINANCE, BANKBARODA, PRECWIRE, SUNLITE, BIOCON",PRECWIRE,1.0000000000000053,2.0377553432233704
"BAJFINANCE, BANKBARODA, PRECWIRE, SUNLITE, BIOCON",SUNLITE,95.99999999999999,2.0377553432233704
"BAJFINANCE, BANKBARODA, PRECWIRE, SUNLITE, BIOCON",BIOCON,1.0000000000000258,2.0377553432233704
"BAJFINANCE, BANKBARODA, SUNLITE, MWL, BIOCON",BAJFINANCE,1.0000000000000842,1.2318477751747103
"BAJFINANCE, BANKBARODA, SUNLITE, MWL, BIOCON",BANKBARODA,1.0000000000000009,1.2318477751747103
"BAJFINANCE, BANKBARODA, SUNLITE, MWL, BIOCON",SUNLITE,95.99999999999993,1.2318477751747103
"BAJFINANCE, BANKBARODA, SUNLITE, MWL, BIOCON",MWL,1.0000000000001508,1.2318477751747103
"BAJFINANCE, BANKBARODA, SUNLITE, MWL, BIOCON",BIOCON,1.0000000000000009,1.2318477751747103
"BAJFINANCE, UNIONBANK, CANBK, PRECWIRE, SUNLITE",BAJFINANCE,1.0,2.0113573951136483
"BAJFINANCE, UNIONBANK, CANBK, PRECWIRE, SUNLITE",UNIONBANK,1.0000000000000064,2.0113573951136483
"BAJFINANCE, UNIONBANK, CANBK, PRECWIRE, SUNLITE",CANBK,1.0000000000000115,2.0113573951136483
"BAJFINANCE, UNIONBANK, CANBK, PRECWIRE, SUNLITE",PRECWIRE,1.0,2.0113573951136483
"BAJFINANCE, UNIONBANK, CANBK, PRECWIRE, SUNLITE",SUNLITE,96.0,2.0113573951136483
"BAJFINANCE, UNIONBANK, CANBK, SUNLITE, MWL",BAJFINANCE,1.000000000000004,1.222634259115124
"BAJFINANCE, UNIONBANK, CANBK, SUNLITE, MWL",UNIONBANK,1.0000000000000036,1.222634259115124
"BAJFINANCE, UNIONBANK, CANBK, SUNLITE, MWL",CANBK,1.0,1.222634259115124
"BAJFINANCE, UNIONBANK, CANBK, SUNLITE, MWL",SUNLITE,96.00000000000001,1.222634259115124
"BAJFINANCE, UNIONBANK, CANBK, SUNLITE, MWL",MWL,1.0,1.222634259115124
"BAJFINANCE, UNIONBANK, CANBK, SUNLITE, BIOCON",BAJFINANCE,1.0000000000000036,2.057349502680465
"BAJFINANCE, UNIONBANK, CANBK, SUNLITE, BIOCON",UNIONBANK,1.0000000000000029,2.057349502680465
"BAJFINANCE, UNIONBANK, CANBK, SUNLITE, BIOCON",CANBK,1.0,2.057349502680465
"BAJFINANCE, UNIONBANK, CANBK, SUNLITE, BIOCON",SUNLITE,96.0,2.057349502680465
"BAJFINANCE, UNIONBANK, CANBK, SUNLITE, BIOCON",BIOCON,0.9999999999999996,2.057349502680465
"BAJFINANCE, UNIONBANK, PRECWIRE, SUNLITE, MWL",BAJFINANCE,1.0000000000000115,1.1828996351882912
"BAJFINANCE, UNIONBANK, PRECWIRE, SUNLITE, MWL",UNIONBANK,0.9999999999999996,1.1828996351882912
"BAJFINANCE, UNIONBANK, PRECWIRE, SUNLITE, MWL",PRECWIRE,1.0000000000000575,1.1828996351882912
"BAJFINANCE, UNIONBANK, PRECWIRE, SUNLITE, MWL",SUNLITE,95.99999999999997,1.1828996351882912
"BAJFINANCE, UNIONBANK, PRECWIRE, SUNLITE, MWL",MWL,1.0000000000000075,1.1828996351882912
"BAJFINANCE, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",BAJFINANCE,1.0,2.0320348477942103
"BAJFINANCE, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",UNIONBANK,1.000000000000012,2.0320348477942103
"BAJFINANCE, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",PRECWIRE,1.0000000000000036,2.0320348477942103
"BAJFINANCE, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",SUNLITE,96.00000000000001,2.0320348477942103
"BAJFINANCE, UNIONBANK, PRECWIRE, SUNLITE, BIOCON",BIOCON,0.9999999999999996,2.0320348477942103
"BAJFINANCE, UNIONBANK, SUNLITE, MWL, BIOCON",BAJFINANCE,1.0000000000000084,1.2323067177652156
"BAJFINANCE, UNIONBANK, SUNLITE, MWL, BIOCON",UNIONBANK,1.0000000000000002,1.2323067177652156
"BAJFINANCE, UNIONBANK, SUNLITE, MWL, BIOCON",SUNLITE,96.00000000000006,1.2323067177652156
"BAJFINANCE, UNIONBANK, SUNLITE, MWL, BIOCON",MWL,1.0000000000000075,1.2323067177652156
"BAJFINANCE, UNIONBANK, SUNLITE, MWL, BIOCON",BIOCON,1.0,1.2323067177652156
"BAJFINANCE, CANBK, PRECWIRE, SUNLITE, MWL",BAJFINANCE,1.0000000000000204,1.172248254088263
"BAJFINANCE, CANBK, PRECWIRE, SUNLITE, MWL",CANBK,1.0000000000000093,1.172248254088263
"BAJFINANCE, CANBK, PRECWIRE, SUNLITE, MWL",PRECWIRE,1.0000000000000036,1.172248254088263
"BAJFINANCE, CANBK, PRECWIRE, SUNLITE, MWL",SUNLITE,95.99999999999986,1.172248254088263
"BAJFINANCE, CANBK, PRECWIRE, SUNLITE, MWL",MWL,1.0000000000001008,1.172248254088263
"BAJFINANCE, CANBK, PRECWIRE, SUNLITE, BIOCON",BAJFINANCE,1.0,2.026990085890949
"BAJFINANCE, CANBK, PRECWIRE, SUNLITE, BIOCON",CANBK,1.0,2.026990085890949
"BAJFINANCE, CANBK, PRECWIRE, SUNLITE, BIOCON",PRECWIRE,1.0,2.026990085890949
"BAJFINANCE, CANBK, PRECWIRE, SUNLITE, BIOCON",SUNLITE,96.00000000000001,2.026990085890949
"BAJFINANCE, CANBK, PRECWIRE, SUNLITE, BIOCON",BIOCON,1.0000000000000204,2.026990085890949
"BAJFINANCE, CANBK, SUNLITE, MWL, BIOCON",BAJFINANCE,1.0000000000000564,1.2215481077459436
"BAJFINANCE, CANBK, SUNLITE, MWL, BIOCON",CANBK,1.0000000000000009,1.2215481077459436
"BAJFINANCE, CANBK, SUNLITE, MWL, BIOCON",SUNLITE,95.99999999999997,1.2215481077459436
"BAJFINANCE, CANBK, SUNLITE, MWL, BIOCON",MWL,1.0000000000000648,1.2215481077459436
"BAJFINANCE, CANBK, SUNLITE, MWL, BIOCON",BIOCON,1.0000000000000009,1.2215481077459436
"BAJFINANCE, PRECWIRE, SUNLITE, MWL, BIOCON",BAJFINANCE,1.0000000000000648,1.181809336732583
"BAJFINANCE, PRECWIRE, SUNLITE, MWL, BIOCON",PRECWIRE,1.0000000000000009,1.181809336732583
"BAJFINANCE, PRECWIRE, SUNLITE, MWL, BIOCON",SUNLITE,95.99999999999996,1.181809336732583
"BAJFINANCE, PRECWIRE, SUNLITE, MWL, BIOCON",MWL,1.0000000000000453,1.181809336732583
"BAJFINANCE, PRECWIRE, SUNLITE, MWL, BIOCON",BIOCON,1.0000000000000009,1.181809336732583
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, CANBK",SUNPHARMA,1.000000000000006,1.2413429565278573
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, CANBK",ABCAPITAL,1.0,1.2413429565278573
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, CANBK",BANKBARODA,1.0000000000000064,1.2413429565278573
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, CANBK",UNIONBANK,96.0,1.2413429565278573
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, CANBK",CANBK,1.0000000000000064,1.2413429565278573
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, PRECWIRE",SUNPHARMA,1.0000000000000029,1.207941889582574
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, PRECWIRE",ABCAPITAL,1.0000000000000053,1.207941889582574
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, PRECWIRE",BANKBARODA,1.000000000000062,1.207941889582574
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, PRECWIRE",UNIONBANK,95.99999999999996,1.207941889582574
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, PRECWIRE",PRECWIRE,1.0,1.207941889582574
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, SUNLITE",SUNPHARMA,1.0,2.1093728126829636
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, SUNLITE",ABCAPITAL,1.0,2.1093728126829636
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, SUNLITE",BANKBARODA,1.0000000000000002,2.1093728126829636
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, SUNLITE",UNIONBANK,1.000000000000009,2.1093728126829636
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, SUNLITE",SUNLITE,96.00000000000001,2.1093728126829636
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, BIOCON",SUNPHARMA,1.0000000000000064,0.011688876184058419
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, BIOCON",ABCAPITAL,1.0000000000000349,0.011688876184058419
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, BIOCON",BANKBARODA,1.0,0.011688876184058419
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, BIOCON",UNIONBANK,15.992693406870629,0.011688876184058419
"SUNPHARMA, ABCAPITAL, BANKBARODA, UNIONBANK, BIOCON",BIOCON,81.00730659312933,0.011688876184058419
"SUNPHARMA, ABCAPITAL, BANKBARODA, CANBK, SUNLITE",SUNPHARMA,1.0000000000000036,2.1043999737118275
"SUNPHARMA, ABCAPITAL, BANKBARODA, CANBK, SUNLITE",ABCAPITAL,1.0000000000000155,2.1043999737118275
"SUNPHARMA, ABCAPITAL, BANKBARODA, CANBK, SUNLITE",BANKBARODA,1.0000000000000036,2.1043999737118275
"SUNPHARMA, ABCAPITAL, BANKBARODA, CANBK, SUNLITE",CANBK,1.0,2.1043999737118275
"SUNPHARMA, ABCAPITAL, BANKBARODA, CANBK, SUNLITE",SUNLITE,95.99999999999997,2.1043999737118275
"SUNPHARMA, ABCAPITAL, BANKBARODA, PRECWIRE, SUNLITE",SUNPHARMA,1.0,2.079213352957865
"SUNPHARMA, ABCAPITAL, BANKBARODA, PRECWIRE, SUNLITE",ABCAPITAL,1.0,2.079213352957865
"SUNPHARMA, ABCAPITAL, BANKBARODA, PRECWIRE, SUNLITE",BANKBARODA,1.0000000000000064,2.079213352957865
"SUNPHARMA, ABCAPITAL, BANKBARODA, PRECWIRE, SUNLITE",PRECWIRE,1.0,2.079213352957865
"SUNPHARMA, ABCAPITAL, BANKBARODA, PRECWIRE, SUNLITE",SUNLITE,96.00000000000001,2.079213352957865
"SUNPHARMA, ABCAPITAL, BANKBARODA, SUNLITE, MWL",SUNPHARMA,1.0000000000000342,1.2629216376358297
"SUNPHARMA, ABCAPITAL, BANKBARODA, SUNLITE, MWL",ABCAPITAL,1.0000000000000009,1.2629216376358297
"SUNPHARMA, ABCAPITAL, BANKBARODA, SUNLITE, MWL",BANKBARODA,1.0000000000000009,1.2629216376358297
"SUNPHARMA, ABCAPITAL, BANKBARODA, SUNLITE, MWL",SUNLITE,95.99999999999996,1.2629216376358297
"SUNPHARMA, ABCAPITAL, BANKBARODA, SUNLITE, MWL",MWL,1.0000000000000453,1.2629216376358297
"SUNPHARMA, ABCAPITAL, BANKBARODA, SUNLITE, BIOCON",SUNPHARMA,1.0000000000000027,2.125012183325074
"SUNPHARMA, ABCAPITAL, BANKBARODA, SUNLITE, BIOCON",ABCAPITAL,1.0000000000000064,2.125012183325074
"SUNPHARMA, ABCAPITAL, BANKBARODA, SUNLITE, BIOCON",BANKBARODA,1.0000000000000002,2.125012183325074
"SUNPHARMA, ABCAPITAL, BANKBARODA, SUNLITE, BIOCON",SUNLITE,95.99999999999999,2.125012183325074
"SUNPHARMA, ABCAPITAL, BANKBARODA, SUNLITE, BIOCON",BIOCON,1.0000000000000022,2.125012183325074
"SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK, PRECWIRE",SUNPHARMA,1.0,1.218011500883829
"SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK, PRECWIRE",ABCAPITAL,1.0,1.218011500883829
"SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK, PRECWIRE",UNIONBANK,96.00000000000001,1.218011500883829
"SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK, PRECWIRE",CANBK,1.0000000000000009,1.218011500883829
"SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK, PRECWIRE",PRECWIRE,1.0,1.218011500883829
"SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK, SUNLITE",SUNPHARMA,1.0,2.0985882998976524
"SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK, SUNLITE",ABCAPITAL,1.0,2.0985882998976524
"SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK, SUNLITE",UNIONBANK,1.0000000000000508,2.0985882998976524
"SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK, SUNLITE",CANBK,1.0000000000000029,2.0985882998976524
"SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK, SUNLITE",SUNLITE,95.99999999999997,2.0985882998976524
"SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK, BIOCON",SUNPHARMA,1.0,0.012447273786166706
"SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK, BIOCON",ABCAPITAL,1.000000000000002,0.012447273786166706
"SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK, BIOCON",UNIONBANK,15.751438709831072,0.012447273786166706
"SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK, BIOCON",CANBK,1.0,0.012447273786166706
"SUNPHARMA, ABCAPITAL, UNIONBANK, CANBK, BIOCON",BIOCON,81.24856129016896,0.012447273786166706
"SUNPHARMA, ABCAPITAL, UNIONBANK, PRECWIRE, SUNLITE",SUNPHARMA,1.0,2.073395180069719
"SUNPHARMA, ABCAPITAL, UNIONBANK, PRECWIRE, SUNLITE",ABCAPITAL,1.0,2.073395180069719
"SUNPHARMA, ABCAPITAL, UNIONBANK, PRECWIRE, SUNLITE",UNIONBANK,0.9999999999999996,2.073395180069719
"SUNPHARMA, ABCAPITAL, UNIONBANK, PRECWIRE, SUNLITE",PRECWIRE,1.0000000000000269,2.073395180069719
"SUNPHARMA, ABCAPITAL, UNIONBANK, PRECWIRE, SUNLITE",SUNLITE,96.00000000000007,2.073395180069719
"SUNPHARMA, ABCAPITAL, UNIONBANK, SUNLITE, MWL",SUNPHARMA,1.0,1.2633007563860523
"SUNPHARMA, ABCAPITAL, UNIONBANK, SUNLITE, MWL",ABCAPITAL,1.0000000000000124,1.2633007563860523
"SUNPHARMA, ABCAPITAL, UNIONBANK, SUNLITE, MWL",UNIONBANK,1.0000000000000007,1.2633007563860523
"SUNPHARMA, ABCAPITAL, UNIONBANK, SUNLITE, MWL",SUNLITE,96.0,1.2633007563860523
"SUNPHARMA, ABCAPITAL, UNIONBANK, SUNLITE, MWL",MWL,1.000000000000009,1.2633007563860523
"SUNPHARMA, ABCAPITAL, UNIONBANK, SUNLITE, BIOCON",SUNPHARMA,1.0000000000000024,2.1192533562978273
"SUNPHARMA, ABCAPITAL, UNIONBANK, SUNLITE, BIOCON",ABCAPITAL,1.0,2.1192533562978273
"SUNPHARMA, ABCAPITAL, UNIONBANK, SUNLITE, BIOCON",UNIONBANK,1.0000000000000056,2.1192533562978273
"SUNPHARMA, ABCAPITAL, UNIONBANK, SUNLITE, BIOCON",SUNLITE,95.99999999999999,2.1192533562978273
"SUNPHARMA, ABCAPITAL, UNIONBANK, SUNLITE, BIOCON",BIOCON,1.0000000000000093,2.1192533562978273
"SUNPHARMA, ABCAPITAL, CANBK, PRECWIRE, SUNLITE",SUNPHARMA,1.0000000000000093,2.0685178290399104
"SUNPHARMA, ABCAPITAL, CANBK, PRECWIRE, SUNLITE",ABCAPITAL,1.0000000000000009,2.0685178290399104
"SUNPHARMA, ABCAPITAL, CANBK, PRECWIRE, SUNLITE",CANBK,1.0000000000000009,2.0685178290399104
"SUNPHARMA, ABCAPITAL, CANBK, PRECWIRE, SUNLITE",PRECWIRE,1.000000000000012,2.0685178290399104
"SUNPHARMA, ABCAPITAL, CANBK, PRECWIRE, SUNLITE",SUNLITE,96.0,2.0685178290399104
"SUNPHARMA, ABCAPITAL, CANBK, SUNLITE, MWL",SUNPHARMA,1.0000000000000009,1.2526534878155693
"SUNPHARMA, ABCAPITAL, CANBK, SUNLITE, MWL",ABCAPITAL,1.0000000000000009,1.2526534878155693
"SUNPHARMA, ABCAPITAL, CANBK, SUNLITE, MWL",CANBK,1.0000000000000258,1.2526534878155693
"SUNPHARMA, ABCAPITAL, CANBK, SUNLITE, MWL",SUNLITE,95.99999999999997,1.2526534878155693
"SUNPHARMA, ABCAPITAL, CANBK, SUNLITE, MWL",MWL,1.000000000000073,1.2526534878155693
"SUNPHARMA, ABCAPITAL, CANBK, SUNLITE, BIOCON",SUNPHARMA,1.0,2.11424516447488
"SUNPHARMA, ABCAPITAL, CANBK, SUNLITE, BIOCON",ABCAPITAL,1.0000000000000113,2.11424516447488
"SUNPHARMA, ABCAPITAL, CANBK, SUNLITE, BIOCON",CANBK,1.0,2.11424516447488
"SUNPHARMA, ABCAPITAL, CANBK, SUNLITE, BIOCON",SUNLITE,96.0,2.11424516447488
"SUNPHARMA, ABCAPITAL, CANBK, SUNLITE, BIOCON",BIOCON,1.0000000000000036,2.11424516447488
"SUNPHARMA, ABCAPITAL, PRECWIRE, SUNLITE, MWL",SUNPHARMA,1.0000000000000009,1.2130752282295396
"SUNPHARMA, ABCAPITAL, PRECWIRE, SUNLITE, MWL",ABCAPITAL,1.0000000000000397,1.2130752282295396
"SUNPHARMA, ABCAPITAL, PRECWIRE, SUNLITE, MWL",PRECWIRE,1.0000000000000397,1.2130752282295396
"SUNPHARMA, ABCAPITAL, PRECWIRE, SUNLITE, MWL",SUNLITE,95.99999999999996,1.2130752282295396
"SUNPHARMA, ABCAPITAL, PRECWIRE, SUNLITE, MWL",MWL,1.0000000000000009,1.2130752282295396
"SUNPHARMA, ABCAPITAL, PRECWIRE, SUNLITE, BIOCON",SUNPHARMA,1.0000000000000004,2.089051629293563
"SUNPHARMA, ABCAPITAL, PRECWIRE, SUNLITE, BIOCON",ABCAPITAL,1.0,2.089051629293563
"SUNPHARMA, ABCAPITAL, PRECWIRE, SUNLITE, BIOCON",PRECWIRE,1.0,2.089051629293563
"SUNPHARMA, ABCAPITAL, PRECWIRE, SUNLITE, BIOCON",SUNLITE,96.00000000000001,2.089051629293563
"SUNPHARMA, ABCAPITAL, PRECWIRE, SUNLITE, BIOCON",BIOCON,1.0000000000000009,2.089051629293563
"SUNPHARMA, ABCAPITAL, SUNLITE, MWL, BIOCON",SUNPHARMA,1.0000000000000147,1.2622181535496748
"SUNPHARMA, ABCAPITAL, SUNLITE, MWL, BIOCON",ABCAPITAL,1.0000000000000009,1.2622181535496748
"SUNPHARMA, ABCAPITAL, SUNLITE, MWL, BIOCON",SUNLITE,96.00000000000001,1.2622181535496748
"SUNPHARMA, ABCAPITAL, SUNLITE, MWL, BIOCON",MWL,1.000000000000062,1.2622181535496748
"SUNPHARMA, ABCAPITAL, SUNLITE, MWL, BIOCON",BIOCON,1.0000000000000009,1.2622181535496748
"SUNPHARMA, BANKBARODA, UNIONBANK, CANBK, PRECWIRE",SUNPHARMA,1.0,1.2231381969130974
"SUNPHARMA, BANKBARODA, UNIONBANK, CANBK, PRECWIRE",BANKBARODA,1.000000000000023,1.2231381969130974
"SUNPHARMA, BANKBARODA, UNIONBANK, CANBK, PRECWIRE",UNIONBANK,96.0,1.2231381969130974
"SUNPHARMA, BANKBARODA, UNIONBANK, CANBK, PRECWIRE",CANBK,1.0000000000000009,1.2231381969130974
"SUNPHARMA, BANKBARODA, UNIONBANK, CANBK, PRECWIRE",PRECWIRE,1.0,1.2231381969130974
"SUNPHARMA, BANKBARODA, UNIONBANK, CANBK, SUNLITE",SUNPHARMA,1.0,2.1107492870851856
"SUNPHARMA, BANKBARODA, UNIONBANK, CANBK, SUNLITE",BANKBARODA,1.0000000000000002,2.1107492870851856
"SUNPHARMA, BANKBARODA, UNIONBANK, CANBK, SUNLITE",UNIONBANK,1.0000000000000064,2.1107492870851856
"SUNPHARMA, BANKBARODA, UNIONBANK, CANBK, SUNLITE",CANBK,1.0000000000000002,2.1107492870851856
"SUNPHARMA, BANKBARODA, UNIONBANK, CANBK, SUNLITE",SUNLITE,96.00000000000001,2.1107492870851856
"SUNPHARMA, BANKBARODA, UNIONBANK, CANBK, BIOCON",SUNPHARMA,1.0000000000000362,0.021998376662567858
"SUNPHARMA, BANKBARODA, UNIONBANK, CANBK, BIOCON",BANKBARODA,1.0,0.021998376662567858
"SUNPHARMA, BANKBARODA, UNIONBANK, CANBK, BIOCON",UNIONBANK,16.423781506242488,0.021998376662567858
"SUNPHARMA, BANKBARODA, UNIONBANK, CANBK, BIOCON",CANBK,1.0,0.021998376662567858
"SUNPHARMA, BANKBARODA, UNIONBANK, CANBK, BIOCON",BIOCON,80.5762184937575,0.021998376662567858
"SUNPHARMA, BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE",SUNPHARMA,1.0000000000000016,2.0854714939954446
"SUNPHARMA, BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE",BANKBARODA,1.0000000000000138,2.0854714939954446
"SUNPHARMA, BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE",UNIONBANK,1.0,2.0854714939954446
"SUNPHARMA, BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE",PRECWIRE,1.000000000000006,2.0854714939954446
"SUNPHARMA, BANKBARODA, UNIONBANK, PRECWIRE, SUNLITE",SUNLITE,95.99999999999999,2.0854714939954446
"SUNPHARMA, BANKBARODA, UNIONBANK, SUNLITE, MWL",SUNPHARMA,1.0000000000000058,1.28459390805431
"SUNPHARMA, BANKBARODA, UNIONBANK, SUNLITE, MWL",BANKBARODA,1.0,1.28459390805431
"SUNPHARMA, BANKBARODA, UNIONBANK, SUNLITE, MWL",UNIONBANK,1.0000000000000036,1.28459390805431
"SUNPHARMA, BANKBARODA, UNIONBANK, SUNLITE, MWL",SUNLITE,96.0,1.28459390805431
"SUNPHARMA, BANKBARODA, UNIONBANK, SUNLITE, MWL",MWL,1.0000000000000064,1.28459390805431
"SUNPHARMA, BANKBARODA, UNIONBANK, SUNLITE, BIOCON",SUNPHARMA,1.0000000000000029,2.131487836408876
"SUNPHARMA, BANKBARODA, UNIONBANK, SUNLITE, BIOCON",BANKBARODA,1.0,2.131487836408876
"SUNPHARMA, BANKBARODA, UNIONBANK, SUNLITE, BIOCON",UNIONBANK,1.0,2.131487836408876
"SUNPHARMA, BANKBARODA, UNIONBANK, SUNLITE, BIOCON",SUNLITE,96.0,2.131487836408876
"SUNPHARMA, BANKBARODA, UNIONBANK, SUNLITE, BIOCON",BIOCON,1.0000000000000064,2.131487836408876
"SUNPHARMA, BANKBARODA, CANBK, PRECWIRE, SUNLITE",SUNPHARMA,1.0,2.080524502872157
