instrument_key,tradingsymbol,sharpe_ratio,sortino_ratio,max_drawdown,std_dev,information_ratio,r_squared,jensens_alpha
NSE_EQ|INE0O1S01012,MAGSON,0.15183516383679524,0.2186291334413928,-0.5281289506953233,0.5716093551086269,0.33589915487750316,0.047760087970523835,0.18739596505734926
NSE_EQ|INE01ZJ01015,SURANI,0.1502472784832411,0.30145700117564006,-0.9742124437459819,0.663762464682666,0.25685967537385473,0.011000792914907893,0.1340806115978762
NSE_EQ|INE691G01015,IMPEXFERRO,0.13338593599242124,0.20590623575226769,-0.9836601307189543,0.9312658992573448,0.2805496723850808,0.003409312124242606,0.16629077367333558
NSE_EQ|INE635A01023,SHYAMTEL,0.13227587763345988,0.24894077585099328,-0.8630935042237109,0.562142708930971,0.3460913412695784,4.037525760907056e-05,0.07735686563733335
NSE_EQ|INE669A01022,INFOMEDIA,0.12293771743054932,0.33422445037977994,-0.7798742138364777,0.5610478301719847,0.34741518642948654,0.0012449568842113332,0.08293106512293878
NSE_EQ|INE543V01017,ACEINTEG,0.115044484587,0.15825456893967293,-0.8885135135135134,0.5760256311902492,0.2678814924485697,0.030102451610932564,0.12760363222224422
NSE_EQ|INE646C01018,GROBTEA,0.1132546269393485,0.13489160083988389,-0.8479999999999999,0.5425602927492759,0.3110474538335713,0.028905151860423983,0.11638745048892503
NSE_EQ|INE0R7401011,CGRAPHICS,0.10801793996217288,0.15461050010710778,-0.4823802163833075,0.6109286116651169,0.25357867733149664,0.07551297171334798,0.16944582844674555
NSE_EQ|INF209KC1134,ABGSEC,0.10800745444506962,0.37693105984857045,-0.1012476438380755,0.11307201920611128,0.4373894332528162,7.94936315620796e-06,0.012369193934314116
NSE_EQ|INE819L01012,ELGIRUBCO,0.09963171201961366,0.1183947885357536,-0.9274720784527377,0.5565706754895811,0.3097267185184053,0.06515161024465047,0.14387034653406247
NSE_EQ|INE285H01022,ATLANTAA,0.09793242298885181,0.14763042540947924,-0.9603291213635028,0.5561260170585068,0.29751352249394514,0.017549676729163355,0.10069344082787883
NSE_EQ|INE195N01013,PROZONER,0.09657371770714021,0.1212036034632557,-0.8913300182374012,0.5251610037888657,0.32014429115890086,0.06487363213625602,0.13465289454718102
NSE_EQ|INE245I01016,NAGREEKCAP,0.09105814943839667,0.1550229299093493,-0.9134987480081949,0.5981773893732181,0.2443673935858787,0.010082918384519956,0.08588870258643658
NSE_EQ|INE860T01019,SABEVENTS,0.0846830508237328,0.1802473075863926,-0.9821348816435909,0.5284326507317623,0.39293586824573523,7.35758852208287e-06,0.0432289061435069
NSE_EQ|INE013P01021,ONESOURCE,0.08195678690611344,0.11373832344005,-0.4366184366184364,0.42623571725522225,0.44156676376060877,0.11122001650861303,0.20319342561616568
NSE_EQ|INE0DZ701010,DYNAMIC,0.07488062966569375,0.1286521084069435,-0.966956741077059,0.621135562612241,0.1773689851616373,0.008867111446503314,0.07357154148280176
NSE_EQ|INE082101010,ARISTO,0.07225623310960068,0.09946833559799159,-0.6724999999999998,0.6756123215340298,0.28168127641095786,0.038736645502037044,0.1972857551848002
NSE_EQ|INE0KNW01016,KNAGRI,0.06991364274438204,0.09034185991927147,-0.6677044076683603,0.523073617618534,0.2817207720997779,0.03735638309003747,0.12105318249445042
NSE_EQ|INE740X01023,LAL,0.06889425325184564,0.0974070033723029,-0.8026689381033506,0.4899178217862284,0.3660855598603576,0.021706182646070514,0.1191442891181762
NSE_EQ|INF769K01LX9,MULTICAP,0.06082485161584151,0.10743842252771464,-0.18518518518518348,0.14929715110964475,0.3821095025607815,0.720720808346697,0.030593909844842927
NSE_EQ|INE528A01020,GKWLIMITED,0.05569018216683463,0.0688614572077028,-0.8919165894581871,0.48046363218092847,0.25041146673356324,0.012075234947715752,0.055530222300769407
NSE_EQ|INF740KA1TA7,PVTBANKADD,0.054977585156583283,0.10628510896005193,-0.2387853692201521,0.22137405382671876,0.6862949583185578,0.256284535019084,0.11767908541706733
NSE_EQ|INE0BTM01013,SECMARK,0.05096951209304891,0.0576541081258382,-0.5024906217329798,0.5709331173562459,0.28876796601829585,0.04950331835498329,0.157346519434236
NSE_EQ|INE715Y01031,SHRADHA,0.030286185333199746,0.04407046401066114,-0.9288828601879664,0.9271743780572274,0.1753814361368897,0.01305347217511149,0.12868398428793584
NSE_EQ|INF209KB18T9,ABSLLIQUID,0.023832195522872107,0.05341215522155205,-1.9999800001923887e-05,0.00016553398882035466,1.1186277337428527,4.701470041448334e-05,5.214657637233924e-06
